y_true,y_pred
0.0,1.08689896e-07
0.0,4.5724798e-07
0.0,0.02146846
0.0,0.00023249832
0.0,2.1751496e-06
0.0,3.6977504e-05
0.0,2.6613085e-09
0.0,6.4052496e-05
0.0,1.6717185e-07
0.0,0.00035063905
0.0,0.70528084
0.0,0.0045354096
0.0,3.3094215e-15
1.0,4.310627e-05
0.0,1.6626663e-08
0.0,1.7067991e-09
0.0,1.5025307e-05
0.0,6.9622763e-10
0.0,1.8620661e-06
0.0,3.776344e-11
0.0,1.04790544e-07
1.0,0.0005279652
0.0,4.2202932e-06
0.0,6.128083e-10
0.0,1.9139566e-13
0.0,5.270719e-06
1.0,0.0001005666
1.0,0.013681657
0.0,0.002774649
0.0,7.2212982e-09
0.0,1.6513025e-06
0.0,2.8066847e-06
0.0,0.000835911
0.0,0.0027638434
0.0,0.0022638852
0.0,1.4460068e-13
0.0,0.0087566115
0.0,5.84592e-07
0.0,1.6742417e-10
0.0,0.05478846
0.0,8.6488825e-08
0.0,0.0003479677
0.0,6.085627e-06
0.0,1.6068777e-11
0.0,0.017613353
0.0,1.9022864e-06
0.0,1.3786862e-06
0.0,0.0010607518
0.0,5.1938004e-10
0.0,6.4981423e-06
0.0,1.7513022e-12
0.0,0.0564666
0.0,5.353301e-11
0.0,3.155724e-05
0.0,2.3246333e-17
0.0,0.0020987974
0.0,1.5478554e-08
0.0,1.2824905e-05
0.0,3.2058364e-07
0.0,2.763723e-08
0.0,0.00039003498
0.0,1.0985688e-17
0.0,8.8559125e-12
0.0,1.713446e-07
0.0,2.908149e-06
0.0,0.02146846
0.0,0.0009043351
1.0,7.195914e-05
0.0,1.0304339e-05
0.0,0.0008263729
0.0,0.0029180222
0.0,0.0006173983
0.0,4.794551e-05
0.0,4.8478237e-06
0.0,4.7104186e-05
0.0,3.2721488e-09
0.0,0.00047120836
0.0,0.0007566847
0.0,1.369807e-06
0.0,5.5238626e-05
0.0,0.0009257372
0.0,0.00031519096
0.0,2.7898839e-09
0.0,0.0018258884
0.0,7.3742555e-08
0.0,1.8381854e-05
0.0,1.6891209e-11
0.0,2.5424304e-05
0.0,1.8415745e-14
0.0,5.9451977e-06
0.0,4.9875747e-05
0.0,4.6052796e-06
1.0,3.1397466e-08
0.0,2.339933e-05
0.0,0.0017799305
0.0,2.6725456e-07
0.0,1.4381333e-08
0.0,6.567521e-06
0.0,1.4379666e-05
0.0,1.1849166e-06
0.0,1.0532159e-10
0.0,1.9184463e-06
0.0,8.2372414e-11
0.0,0.0001159669
0.0,7.735883e-06
0.0,8.4350785e-07
0.0,9.4433346e-07
0.0,5.553488e-11
0.0,3.179083e-12
0.0,2.4300946e-06
0.0,8.027202e-12
0.0,8.864202e-06
0.0,3.2694996e-19
0.0,4.7111325e-08
0.0,0.00031126052
0.0,0.00030578268
0.0,3.1656603e-07
0.0,2.4278825e-06
0.0,1.763218e-07
0.0,1.235109e-06
0.0,0.005981135
0.0,0.0008125911
0.0,1.6588248e-11
0.0,1.8727306e-11
0.0,1.7062984e-08
0.0,2.7508985e-13
0.0,3.7981142e-08
0.0,0.00022097096
0.0,1.8557373e-06
0.0,1.2955496e-09
0.0,3.1987195e-06
0.0,0.001009836
0.0,0.0018444329
0.0,2.047744e-13
0.0,4.999099e-10
0.0,2.3827897e-09
0.0,2.1092885e-09
0.0,1.5811684e-05
0.0,1.4126648e-08
0.0,2.2891222e-06
0.0,7.590874e-12
0.0,1.9077713e-06
0.0,5.1386517e-12
0.0,9.515643e-06
0.0,4.920626e-05
0.0,3.6855094e-05
0.0,4.258319e-07
0.0,1.1219613e-05
0.0,1.9600701e-17
0.0,6.363217e-08
0.0,5.2739065e-06
0.0,1.9384006e-06
1.0,0.0001624446
0.0,0.012639095
0.0,4.3377119e-10
0.0,1.1903336e-09
0.0,6.519799e-11
0.0,0.00058455725
0.0,2.5631334e-05
0.0,0.0004712874
0.0,7.521316e-13
0.0,1.2165726e-06
0.0,1.2596777e-05
0.0,1.9717653e-07
0.0,5.2175942e-08
0.0,0.0001630254
0.0,2.7625578e-19
0.0,0.0013802323
0.0,0.0008619286
0.0,6.3065833e-09
0.0,1.7514396e-05
0.0,0.017546985
0.0,1.390783e-14
0.0,7.781907e-06
0.0,7.6206464e-07
1.0,0.0007336108
0.0,7.472671e-09
0.0,4.697812e-07
0.0,8.6923286e-08
0.0,1.0318756e-05
0.0,6.387029e-05
0.0,1.1610841e-09
0.0,1.5214947e-15
0.0,4.413065e-07
0.0,0.04972873
0.0,9.022597e-18
1.0,0.9882028
0.0,2.584107e-09
0.0,0.0073816474
0.0,5.475612e-06
0.0,0.02609076
0.0,3.3209753e-06
0.0,1.4585545e-10
0.0,0.00076839386
0.0,3.2312191e-06
0.0,4.5113154e-07
0.0,6.650468e-08
0.0,2.024686e-06
0.0,9.2130795e-06
0.0,0.0008501633
0.0,5.224113e-10
0.0,0.010696662
0.0,0.47271416
0.0,6.2722634e-08
0.0,3.947863e-06
0.0,0.00094220653
0.0,5.0427974e-07
0.0,1.907079e-15
0.0,2.5118773e-11
0.0,4.409865e-09
0.0,0.43951213
0.0,1.4462638e-09
0.0,1.6005664e-08
0.0,2.0661395e-05
0.0,1.9845493e-05
0.0,0.044667814
0.0,2.4452924e-15
0.0,4.876267e-10
0.0,1.0309739e-08
0.0,1.2222115e-05
0.0,2.4894496e-07
0.0,0.68401086
0.0,0.079840384
0.0,8.442666e-06
0.0,8.8864516e-07
0.0,4.2895248e-05
0.0,2.1953476e-06
0.0,4.4398018e-08
0.0,0.027047493
0.0,5.577058e-13
0.0,8.253585e-14
0.0,2.4288738e-06
0.0,4.224967e-07
0.0,0.0004252036
0.0,5.6169218e-05
0.0,1.2059261e-08
0.0,0.01104839
0.0,2.114892e-09
0.0,9.414299e-07
0.0,0.0006299071
0.0,0.022768749
0.0,5.061807e-06
0.0,3.377583e-09
0.0,0.002723711
0.0,3.460302e-08
0.0,1.2462853e-07
0.0,0.22007115
0.0,7.7814514e-07
0.0,3.59098e-08
0.0,8.591765e-08
0.0,2.7825135e-07
0.0,1.5429749e-06
0.0,1.3375629e-12
0.0,3.4732066e-09
0.0,0.00015269539
0.0,2.8451361e-06
0.0,2.167255e-07
0.0,2.1090711e-09
0.0,0.7948915
0.0,5.1293195e-05
0.0,1.4743451e-12
0.0,3.780343e-06
0.0,1.1808504e-05
0.0,3.5617035e-05
0.0,3.49327e-05
0.0,1.3233067e-07
0.0,7.422693e-18
0.0,4.4505945e-05
0.0,0.98986745
0.0,7.972308e-05
0.0,0.02146846
0.0,0.0010043909
0.0,7.2018025e-10
0.0,0.0010552353
0.0,1.2566557e-06
0.0,4.6157078e-10
0.0,6.3251946e-06
0.0,1.2276705e-07
0.0,3.491559e-09
0.0,1.3612589e-06
0.0,0.7337558
0.0,0.00033387533
0.0,0.013681657
0.0,1.4344602e-05
0.0,3.0208605e-06
0.0,0.004525715
0.0,9.662085e-05
0.0,0.00015309018
0.0,0.009283807
0.0,1.9185491e-07
0.0,9.4474055e-09
0.0,9.962303e-06
1.0,4.6132886e-06
0.0,2.6109944e-13
0.0,1.0847657e-07
0.0,3.8640214e-06
0.0,2.2674862e-05
0.0,3.0283658e-05
0.0,7.9855106e-08
0.0,0.0019920857
0.0,0.0003195948
0.0,0.002051291
0.0,3.3687892e-12
0.0,0.00011754973
0.0,4.0474624e-05
0.0,0.0019426023
0.0,3.833252e-08
1.0,0.27224505
0.0,6.3842975e-08
0.0,8.163233e-07
0.0,1.8642853e-05
0.0,1.11991985e-10
0.0,0.00043777828
0.0,8.953822e-17
0.0,1.0546769e-07
0.0,3.964865e-06
0.0,5.7481964e-05
0.0,2.935133e-09
0.0,6.34819e-06
0.0,3.83276e-05
0.0,3.028828e-10
0.0,5.6256463e-06
0.0,1.0221693e-07
0.0,6.5787863e-15
0.0,0.00021513455
0.0,2.4006058e-05
0.0,0.0009606563
1.0,0.00034514692
0.0,0.0
0.0,3.6575827e-06
1.0,0.018924985
0.0,6.33381e-07
0.0,1.9811508e-15
0.0,5.316902e-11
0.0,4.899022e-06
0.0,2.709281e-18
0.0,1.4501724e-09
0.0,0.0047612377
0.0,0.0023960478
0.0,0.1323702
0.0,4.0795737e-07
0.0,1.6596219e-07
0.0,2.4208995e-09
0.0,1.5096716e-06
0.0,2.4512795e-08
0.0,0.00021659878
0.0,0.00011315723
0.0,0.352238
1.0,0.26394472
0.0,5.970061e-10
0.0,6.439423e-05
0.0,2.835145e-08
0.0,3.4757773e-05
0.0,0.0016043497
0.0,5.5970606e-09
0.0,0.000442027
0.0,0.044667814
1.0,0.01905333
0.0,0.0023131857
0.0,1.8345271e-06
0.0,0.00015693878
0.0,2.3458567e-07
0.0,8.6271975e-06
0.0,1.6557007e-09
0.0,4.0205414e-05
0.0,0.00059457205
0.0,1.2400229e-11
0.0,5.3354943e-05
0.0,1.6424962e-27
0.0,0.00057469174
0.0,0.00040438992
0.0,0.00038679762
0.0,3.9946142e-05
0.0,4.696737e-10
0.0,2.0098354e-09
0.0,1.2847653e-11
0.0,6.484915e-14
0.0,5.8320238e-09
0.0,2.1780292e-07
0.0,2.5484344e-06
0.0,0.0022330824
0.0,0.0005405628
0.0,2.6077796e-05
0.0,0.0015687692
0.0,2.7263093e-07
0.0,2.2402487e-06
0.0,0.014965745
0.0,1.085239e-06
0.0,3.3523444e-11
0.0,0.0025126212
0.0,9.975897e-13
0.0,3.4758003e-19
1.0,0.4460812
0.0,1.2085414e-07
0.0,0.010312151
0.0,0.00015072268
0.0,1.8868488e-05
1.0,1.5648434e-09
0.0,1.4170991e-11
0.0,1.5684402e-05
1.0,2.1472099e-08
0.0,5.7163164e-05
0.0,7.017302e-07
0.0,0.0003559708
0.0,6.6950815e-05
0.0,4.1151306e-08
1.0,9.6025e-12
0.0,7.060056e-10
0.0,0.0027476528
0.0,0.00036137758
0.0,1.7086119e-05
0.0,1.2441064e-13
0.0,1.88748e-15
0.0,9.912648e-08
0.0,0.45958623
0.0,0.0003201718
0.0,0.00022116129
0.0,0.01166591
0.0,0.0015542944
0.0,0.019122612
1.0,5.0992994e-06
0.0,0.0017310305
0.0,2.2319787e-08
0.0,5.0864015e-05
0.0,5.277237e-06
0.0,6.546373e-06
0.0,0.0003207535
0.0,3.8594317e-05
0.0,1.3807161e-20
0.0,0.0026051172
0.0,9.115234e-06
0.0,0.99928516
0.0,3.6855094e-05
0.0,2.3989767e-11
0.0,0.0006579347
0.0,2.3050187e-07
0.0,1.7610249e-07
0.0,3.4934472e-11
0.0,0.004551092
0.0,4.8828274e-06
0.0,4.5771187e-09
0.0,0.004059638
0.0,6.855153e-09
0.0,1.2530514e-12
0.0,6.4121545e-05
0.0,1.5013479e-13
0.0,1.0082933e-14
0.0,1.0257477e-06
0.0,8.612427e-07
0.0,5.6210074e-06
0.0,3.6673515e-07
1.0,4.8132322e-05
0.0,0.02371038
0.0,7.656279e-12
0.0,1.8126993e-07
0.0,0.032639418
0.0,1.7850224e-09
0.0,1.8771625e-05
0.0,0.31452462
0.0,0.005083876
0.0,0.00015545807
0.0,4.1807784e-09
0.0,0.00093673565
0.0,0.0013115085
0.0,3.249492e-05
0.0,0.000349276
0.0,9.180375e-07
0.0,2.6151783e-08
0.0,7.362439e-11
0.0,1.7015109e-05
0.0,3.7026373e-05
0.0,1.166295e-06
0.0,1.5765705e-06
0.0,1.0236872e-14
0.0,2.8451361e-06
0.0,3.1454065e-06
0.0,2.1557745e-12
0.0,7.45278e-05
0.0,0.0011568578
0.0,5.2428728e-08
0.0,3.5907966e-14
0.0,4.7764934e-20
0.0,1.2787676e-07
0.0,0.0014258143
0.0,0.0025263997
0.0,1.0235322e-05
0.0,7.939261e-13
0.0,0.0008136219
0.0,2.6877775e-05
0.0,3.1324788e-08
0.0,1.3549476e-06
0.0,1.6830542e-06
0.0,9.4577224e-08
0.0,0.005618552
0.0,0.011331677
0.0,0.00014323503
0.0,7.0691295e-16
0.0,1.0726719e-07
1.0,2.2126544e-06
0.0,3.4155787e-06
0.0,2.4200286e-08
0.0,4.812081e-07
0.0,7.1867294e-06
0.0,7.1565664e-05
0.0,0.00019420963
0.0,1.0716591e-05
0.0,0.008705544
0.0,2.5978653e-07
0.0,0.010154179
0.0,0.002688267
0.0,2.1997556e-07
0.0,0.982908
0.0,5.1139835e-08
0.0,2.9135677e-10
0.0,6.046214e-08
0.0,1.9117677e-07
0.0,1.8744885e-06
0.0,2.2394592e-07
0.0,0.76085186
0.0,1.9549475e-07
0.0,2.5716241e-05
0.0,5.9459416e-07
0.0,1.2722399e-09
0.0,1.1228884e-06
0.0,0.00081934314
0.0,9.795012e-05
0.0,7.303832e-08
0.0,2.4799618e-07
0.0,0.00015331178
0.0,1.6477232e-05
0.0,1.3672894e-06
0.0,2.1615843e-12
0.0,2.036724e-21
0.0,3.5992016e-08
0.0,5.6325705e-10
0.0,8.384719e-06
0.0,1.8169446e-07
0.0,7.742236e-06
0.0,2.3487395e-05
0.0,1.05531875e-07
0.0,8.180143e-07
1.0,0.0025627261
0.0,0.08101095
0.0,1.5490328e-05
0.0,2.8645191e-08
0.0,1.1775115e-05
0.0,1.8292644e-08
0.0,4.6188266e-06
0.0,2.3059563e-06
0.0,4.9505896e-05
0.0,1.3060987e-05
0.0,1.2661134e-07
0.0,2.6004973e-06
0.0,0.17672195
0.0,1.5550586e-05
0.0,2.4547915e-06
0.0,0.024226474
0.0,1.8059504e-08
0.0,2.3214959e-07
1.0,5.4922016e-06
0.0,6.0263756e-06
0.0,1.2165726e-06
0.0,4.863167e-11
0.0,3.472494e-15
0.0,5.3420393e-08
0.0,7.259697e-15
0.0,0.00033469082
0.0,2.0574448e-10
0.0,0.00020974663
0.0,1.54549e-22
0.0,6.272485e-05
0.0,6.67991e-09
0.0,0.22012231
0.0,5.7773004e-08
0.0,0.59678805
0.0,2.4334005e-08
0.0,0.0009635094
0.0,5.822082e-11
0.0,3.632541e-05
0.0,5.9603735e-08
0.0,4.6461324e-08
0.0,2.545543e-10
0.0,5.9857274e-07
0.0,5.502841e-16
0.0,0.0017320524
0.0,2.9546687e-09
0.0,8.836608e-08
0.0,0.00042500457
0.0,2.4754283e-05
0.0,0.0008994074
0.0,1.5378242e-07
0.0,8.1386145e-07
0.0,2.7791073e-06
0.0,0.0015148687
0.0,4.0160697e-07
0.0,5.635989e-06
0.0,4.461855e-09
0.0,3.032103e-07
0.0,0.0005750665
0.0,8.9418616e-05
0.0,0.9133078
0.0,1.4954476e-05
0.0,0.003495211
0.0,1.6534845e-05
0.0,2.4472405e-05
0.0,1.6071219e-05
0.0,0.0375289
0.0,2.8088964e-10
0.0,1.0991272e-05
0.0,1.0132583e-06
0.0,0.0040561114
0.0,3.4047807e-07
0.0,0.00012624229
0.0,1.2224637e-08
0.0,1.4342632e-05
0.0,1.5051398e-08
0.0,9.370158e-11
0.0,9.717324e-15
0.0,0.0004189251
0.0,0.0001823391
0.0,0.7188004
0.0,1.2319671e-08
0.0,0.00020274826
0.0,1.5102178e-05
0.0,0.785765
0.0,9.3340367e-07
0.0,9.714767e-15
0.0,0.00084132445
0.0,7.453012e-06
0.0,1.7766813e-06
0.0,0.004290499
0.0,3.6649155e-15
0.0,5.2665463e-08
0.0,0.0004606138
0.0,1.6507054e-05
0.0,1.9767797e-11
0.0,1.7093387e-05
0.0,0.00023112095
0.0,6.856153e-05
0.0,0.002188656
0.0,3.771527e-12
0.0,6.6517245e-08
0.0,2.3090385e-07
0.0,0.03098842
0.0,3.1491552e-05
0.0,9.529555e-06
0.0,0.0020187218
0.0,0.002171293
0.0,4.4193323e-05
0.0,1.4460677e-13
0.0,2.5184768e-08
0.0,0.0005875704
0.0,5.635149e-07
0.0,0.0004060181
