y_true,y_pred
0.0,0.038487203
0.0,0.03661044
0.0,0.03417724
0.0,0.13196266
0.0,0.034917273
0.0,0.033511426
0.0,0.03457037
0.0,0.03457228
0.0,0.034480333
0.0,0.034374744
0.0,0.034612983
0.0,0.035176948
0.0,0.035176948
0.0,0.034749568
0.0,0.034842495
0.0,0.041707154
0.0,0.034785334
0.0,0.034688003
1.0,0.042183597
0.0,0.036718782
0.0,0.03444149
0.0,0.034795612
0.0,0.03600815
0.0,0.034703653
0.0,0.0347687
0.0,0.03421515
0.0,0.036012355
